ID Aluno,Academia,Cidade,Esporte,Status Civil,Data Check-in,Duração (Min)
9607,Gym Trend,Matosinhos,Yoga,Casado(a),2024-06-10,101
9368,Gym Trend,Gondomar,Ciclyn,Casado(a),2024-06-12,84
2679,Gym Trend,Setubal,Yoga,Divorciado(a),2024-04-24,51
360,Gym Trend,Setubal,Musculação,Casado(a),2023-11-03,83
3471,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-10-13,5
4449,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-07-14,61
1651,Gym Trend,Setubal,Yoga,Viúvo(a),2023-11-28,93
5577,Gym Trend,Espinho,Musculação,Viúvo(a),2024-05-18,74
5823,Gym Trend,Gondomar,Yoga,Divorciado(a),2023-09-17,61
1523,Gym Trend,Gondomar,Yoga,Casado(a),2024-01-02,10
8223,Gym Trend,Espinho,Ciclyn,Casado(a),2023-07-07,73
8368,Gym Trend,Espinho,Yoga,Solteiro(a),2024-05-09,81
5055,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-08-04,62
6338,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2023-11-11,43
1721,Gym Trend,Setubal,Musculação,Solteiro(a),2024-05-04,91
7309,Gym Trend,Matosinhos,Ciclyn,Divorciado(a),2023-06-09,58
6601,Gym Trend,Setubal,Musculação,Divorciado(a),2023-07-15,48
1651,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-12-23,102
2875,Gym Trend,Gondomar,Yoga,Divorciado(a),2023-10-04,108
8957,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2023-04-24,94
6654,Gym Trend,Setubal,Ciclyn,Viúvo(a),2024-02-22,12
631,Gym Trend,Matosinhos,Yoga,Casado(a),2023-10-15,101
8824,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-07-07,28
8591,Gym Trend,Matosinhos,Musculação,Viúvo(a),2024-01-01,19
3272,Gym Trend,Gondomar,Yoga,Casado(a),2023-07-01,53
8986,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-11-21,16
7278,Gym Trend,Matosinhos,Musculação,Casado(a),2023-04-23,5
5653,Gym Trend,Espinho,Musculação,Viúvo(a),2024-01-06,69
5653,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2024-01-01,95
8940,Gym Trend,Setubal,Yoga,Divorciado(a),2024-03-16,95
4234,Gym Trend,Setubal,Musculação,Solteiro(a),2023-12-14,14
1386,Gym Trend,Matosinhos,Yoga,Divorciado(a),2024-04-17,28
1277,Gym Trend,Setubal,Musculação,Solteiro(a),2023-08-10,40
6765,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-11-07,93
7268,Gym Trend,Espinho,Yoga,Divorciado(a),2023-12-08,69
7514,Gym Trend,Setubal,Yoga,Solteiro(a),2024-05-21,16
5407,Gym Trend,Matosinhos,Yoga,Viúvo(a),2023-02-09,62
7374,Gym Trend,Espinho,Ciclyn,Casado(a),2024-04-25,80
1194,Gym Trend,Matosinhos,Yoga,Casado(a),2023-12-06,103
7953,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-06-06,108
7685,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-06-03,16
8152,Gym Trend,Gondomar,Ciclyn,Casado(a),2024-02-04,97
9236,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-07-04,64
7113,Gym Trend,Espinho,Yoga,Viúvo(a),2023-07-06,106
3848,Gym Trend,Espinho,Musculação,Solteiro(a),2024-05-11,70
8774,Gym Trend,Matosinhos,Musculação,Casado(a),2023-03-27,69
73,Gym Trend,Espinho,Musculação,Viúvo(a),2024-01-01,87
7734,Gym Trend,Espinho,Musculação,Casado(a),2024-06-10,89
2641,Gym Trend,Espinho,Musculação,Divorciado(a),2023-12-23,117
5757,Gym Trend,Setubal,Musculação,Casado(a),2023-12-02,108
8481,Gym Trend,Espinho,Musculação,Viúvo(a),2023-12-19,83
7879,Gym Trend,Matosinhos,Musculação,Viúvo(a),2023-12-17,120
44,Gym Trend,Matosinhos,Musculação,Viúvo(a),2024-03-10,72
7734,Gym Trend,Setubal,Yoga,Casado(a),2023-12-14,116
7810,Gym Trend,Matosinhos,Musculação,Viúvo(a),2024-03-09,89
9949,Gym Trend,Espinho,Yoga,Divorciado(a),2024-06-13,56
3670,Gym Trend,Espinho,Musculação,Casado(a),2024-04-22,17
1277,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-12-03,112
6329,Gym Trend,Gondomar,Yoga,Casado(a),2023-09-26,97
1482,Gym Trend,Gondomar,Yoga,Casado(a),2023-05-11,51
6735,Gym Trend,Gondomar,Ciclyn,Divorciado(a),2023-09-24,40
8631,Gym Trend,Matosinhos,Musculação,Viúvo(a),2023-06-21,1
1954,Gym Trend,Espinho,Musculação,Solteiro(a),2023-04-03,19
1579,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-07-30,29
2095,Gym Trend,Matosinhos,Musculação,Divorciado(a),2024-01-31,57
3174,Gym Trend,Gondomar,Yoga,Divorciado(a),2023-05-15,85
4873,Gym Trend,Espinho,Yoga,Solteiro(a),2024-06-25,110
903,Gym Trend,Setubal,Yoga,Solteiro(a),2023-04-23,31
2300,Gym Trend,Espinho,Ciclyn,Solteiro(a),2024-03-19,23
1721,Gym Trend,Setubal,Yoga,Solteiro(a),2023-08-17,7
9430,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-05-26,58
1303,Gym Trend,Gondomar,Musculação,Divorciado(a),2024-04-07,97
7309,Gym Trend,Espinho,Yoga,Casado(a),2024-02-01,52
6338,Gym Trend,Setubal,Ciclyn,Viúvo(a),2024-02-03,32
44,Gym Trend,Setubal,Musculação,Viúvo(a),2023-08-21,112
7309,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-11-07,41
9233,Gym Trend,Setubal,Ciclyn,Solteiro(a),2024-05-21,81
8755,Gym Trend,Setubal,Ciclyn,Divorciado(a),2024-03-28,1
7239,Gym Trend,Matosinhos,Musculação,Viúvo(a),2023-01-09,73
9607,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-03-25,19
5568,Gym Trend,Espinho,Yoga,Solteiro(a),2023-11-25,36
4699,Gym Trend,Setubal,Musculação,Casado(a),2023-09-12,95
9607,Gym Trend,Gondomar,Yoga,Casado(a),2023-06-23,47
1406,Gym Trend,Gondomar,Yoga,Casado(a),2023-02-05,19
6735,Gym Trend,Setubal,Yoga,Viúvo(a),2023-11-16,117
8780,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-02-23,102
903,Gym Trend,Setubal,Yoga,Casado(a),2023-10-03,66
8368,Gym Trend,Setubal,Yoga,Viúvo(a),2023-08-16,18
7609,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2024-01-10,63
1993,Gym Trend,Espinho,Musculação,Solteiro(a),2023-06-10,69
913,Gym Trend,Setubal,Ciclyn,Divorciado(a),2023-09-01,20
8957,Gym Trend,Matosinhos,Musculação,Solteiro(a),2024-03-02,76
8780,Gym Trend,Setubal,Musculação,Divorciado(a),2023-03-14,74
1303,Gym Trend,Setubal,Ciclyn,Solteiro(a),2023-01-18,84
9735,Gym Trend,Gondomar,Musculação,Solteiro(a),2024-04-21,120
4836,Gym Trend,Setubal,Ciclyn,Divorciado(a),2023-10-05,96
44,Gym Trend,Gondomar,Ciclyn,Casado(a),2024-04-22,12
4699,Gym Trend,Matosinhos,Musculação,Solteiro(a),2024-01-07,37
5014,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-11-14,83
2299,Gym Trend,Matosinhos,Yoga,Casado(a),2023-10-02,36
7953,Gym Trend,Gondomar,Yoga,Divorciado(a),2024-01-14,75
4038,Gym Trend,Gondomar,Yoga,Casado(a),2023-10-21,99
6363,Gym Trend,Setubal,Musculação,Solteiro(a),2023-06-06,38
6337,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-06-30,30
1548,Gym Trend,Setubal,Yoga,Viúvo(a),2023-02-08,111
3272,Gym Trend,Espinho,Yoga,Casado(a),2023-09-14,36
9607,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-07-07,25
1277,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-12-01,4
2092,Gym Trend,Espinho,Musculação,Viúvo(a),2024-06-26,48
8223,Gym Trend,Gondomar,Yoga,Divorciado(a),2023-06-21,63
4449,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-09-29,54
9658,Gym Trend,Setubal,Musculação,Viúvo(a),2024-03-11,74
7309,Gym Trend,Espinho,Musculação,Solteiro(a),2024-02-23,15
7268,Gym Trend,Gondomar,Musculação,Casado(a),2023-08-29,93
9810,Gym Trend,Espinho,Yoga,Solteiro(a),2023-10-25,99
7100,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-02-15,95
2349,Gym Trend,Gondomar,Yoga,Viúvo(a),2023-12-03,63
9233,Gym Trend,Espinho,Yoga,Casado(a),2024-01-17,31
2299,Gym Trend,Espinho,Ciclyn,Viúvo(a),2024-02-08,21
1413,Gym Trend,Setubal,Musculação,Solteiro(a),2024-03-17,11
8774,Gym Trend,Matosinhos,Yoga,Viúvo(a),2023-06-12,99
1194,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-02-07,28
7418,Gym Trend,Setubal,Yoga,Casado(a),2023-05-07,100
4699,Gym Trend,Espinho,Musculação,Viúvo(a),2023-02-21,68
3335,Gym Trend,Matosinhos,Musculação,Casado(a),2023-04-12,30
8756,Gym Trend,Gondomar,Musculação,Divorciado(a),2024-02-16,69
7309,Gym Trend,Setubal,Ciclyn,Solteiro(a),2023-01-16,42
7259,Gym Trend,Setubal,Ciclyn,Solteiro(a),2023-10-25,93
7953,Gym Trend,Setubal,Yoga,Solteiro(a),2023-12-22,80
6765,Gym Trend,Espinho,Yoga,Divorciado(a),2023-03-06,38
8641,Gym Trend,Setubal,Musculação,Solteiro(a),2023-09-06,98
3670,Gym Trend,Espinho,Musculação,Casado(a),2023-08-05,2
4,Gym Trend,Setubal,Ciclyn,Solteiro(a),2024-01-30,101
2349,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-04-27,97
2092,Gym Trend,Espinho,Musculação,Viúvo(a),2023-08-31,34
8152,Gym Trend,Matosinhos,Ciclyn,Casado(a),2023-10-18,14
5698,Gym Trend,Gondomar,Yoga,Casado(a),2023-06-02,82
7309,Gym Trend,Gondomar,Yoga,Divorciado(a),2024-01-19,14
8774,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-06-30,100
7113,Gym Trend,Setubal,Musculação,Viúvo(a),2023-07-08,41
9810,Gym Trend,Espinho,Yoga,Viúvo(a),2024-01-13,53
8944,Gym Trend,Gondomar,Musculação,Casado(a),2023-04-12,16
44,Gym Trend,Setubal,Musculação,Viúvo(a),2023-09-02,119
2036,Gym Trend,Espinho,Ciclyn,Solteiro(a),2023-03-26,99
8780,Gym Trend,Gondomar,Yoga,Casado(a),2024-01-02,66
1523,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-07-25,101
3584,Gym Trend,Setubal,Musculação,Solteiro(a),2023-06-27,50
3584,Gym Trend,Setubal,Ciclyn,Solteiro(a),2023-10-03,117
2036,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-11-11,26
1954,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-10-18,94
8756,Gym Trend,Gondomar,Yoga,Viúvo(a),2023-11-16,62
9955,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-05-08,80
7418,Gym Trend,Espinho,Yoga,Viúvo(a),2024-03-17,107
913,Gym Trend,Setubal,Ciclyn,Casado(a),2023-07-29,48
3848,Gym Trend,Espinho,Ciclyn,Casado(a),2023-11-23,37
7418,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-12-25,107
1968,Gym Trend,Espinho,Ciclyn,Solteiro(a),2024-02-24,68
8591,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-03-20,1
5757,Gym Trend,Gondomar,Yoga,Divorciado(a),2024-03-11,100
7292,Gym Trend,Espinho,Yoga,Viúvo(a),2023-10-31,70
4873,Gym Trend,Espinho,Yoga,Solteiro(a),2023-08-29,96
7797,Gym Trend,Matosinhos,Musculação,Solteiro(a),2024-01-27,93
9233,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-08-02,83
8641,Gym Trend,Setubal,Yoga,Casado(a),2024-06-10,68
5759,Gym Trend,Gondomar,Ciclyn,Casado(a),2024-04-29,59
6068,Gym Trend,Espinho,Ciclyn,Solteiro(a),2023-04-09,120
7944,Gym Trend,Espinho,Yoga,Casado(a),2023-04-08,27
8940,Gym Trend,Matosinhos,Yoga,Solteiro(a),2023-07-01,85
2058,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-09-25,36
4449,Gym Trend,Gondomar,Yoga,Viúvo(a),2023-05-13,114
7321,Gym Trend,Setubal,Yoga,Solteiro(a),2023-11-24,23
7685,Gym Trend,Espinho,Ciclyn,Viúvo(a),2023-12-28,111
991,Gym Trend,Setubal,Yoga,Casado(a),2023-07-15,79
73,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-08-10,10
913,Gym Trend,Matosinhos,Yoga,Divorciado(a),2024-05-13,76
8368,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2024-05-10,65
1406,Gym Trend,Espinho,Musculação,Viúvo(a),2023-06-22,14
2036,Gym Trend,Espinho,Ciclyn,Solteiro(a),2023-09-20,120
5547,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-03-03,1
1394,Gym Trend,Espinho,Musculação,Solteiro(a),2023-10-06,3
500,Gym Trend,Setubal,Musculação,Casado(a),2024-02-21,53
4038,Gym Trend,Setubal,Ciclyn,Viúvo(a),2024-03-12,107
413,Gym Trend,Setubal,Yoga,Solteiro(a),2023-04-05,11
9236,Gym Trend,Espinho,Ciclyn,Divorciado(a),2024-06-01,15
9726,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-08-15,59
9430,Gym Trend,Setubal,Yoga,Solteiro(a),2023-02-01,94
913,Gym Trend,Setubal,Yoga,Casado(a),2024-06-27,1
5568,Gym Trend,Espinho,Yoga,Viúvo(a),2024-02-03,6
9735,Gym Trend,Matosinhos,Ciclyn,Divorciado(a),2023-12-28,48
9735,Gym Trend,Gondomar,Yoga,Casado(a),2023-05-11,101
1993,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-12-08,109
7709,Gym Trend,Setubal,Yoga,Viúvo(a),2023-02-24,82
4567,Gym Trend,Gondomar,Ciclyn,Divorciado(a),2023-02-07,77
5686,Gym Trend,Gondomar,Ciclyn,Divorciado(a),2023-05-02,63
7609,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-01-14,23
8591,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-05-07,92
8986,Gym Trend,Matosinhos,Musculação,Divorciado(a),2024-02-06,29
2058,Gym Trend,Espinho,Musculação,Divorciado(a),2024-02-02,93
9955,Gym Trend,Espinho,Musculação,Divorciado(a),2023-08-23,34
7597,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2024-04-15,10
8467,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2024-06-14,14
5568,Gym Trend,Setubal,Yoga,Solteiro(a),2023-09-26,48
1682,Gym Trend,Gondomar,Musculação,Casado(a),2023-11-16,100
7374,Gym Trend,Espinho,Ciclyn,Casado(a),2023-12-18,114
8293,Gym Trend,Setubal,Yoga,Casado(a),2023-10-18,10
1406,Gym Trend,Espinho,Yoga,Viúvo(a),2023-03-19,61
5757,Gym Trend,Gondomar,Yoga,Casado(a),2024-01-13,79
9726,Gym Trend,Espinho,Musculação,Divorciado(a),2024-02-24,57
7374,Gym Trend,Setubal,Ciclyn,Divorciado(a),2024-01-20,64
8447,Gym Trend,Gondomar,Ciclyn,Divorciado(a),2023-03-25,28
3335,Gym Trend,Espinho,Ciclyn,Casado(a),2024-03-13,26
3302,Gym Trend,Espinho,Musculação,Divorciado(a),2023-06-01,94
6654,Gym Trend,Matosinhos,Ciclyn,Divorciado(a),2023-11-17,6
3138,Gym Trend,Setubal,Ciclyn,Solteiro(a),2024-03-25,101
3229,Gym Trend,Espinho,Musculação,Casado(a),2023-05-30,21
6735,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2024-06-17,26
7239,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-02-24,87
1523,Gym Trend,Espinho,Musculação,Casado(a),2023-10-19,88
9810,Gym Trend,Setubal,Yoga,Viúvo(a),2024-05-10,24
4567,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-12-20,75
631,Gym Trend,Matosinhos,Musculação,Divorciado(a),2023-08-16,17
7879,Gym Trend,Espinho,Ciclyn,Divorciado(a),2023-12-05,91
1678,Gym Trend,Setubal,Musculação,Casado(a),2023-01-27,55
8631,Gym Trend,Gondomar,Musculação,Solteiro(a),2023-08-12,58
4,Gym Trend,Setubal,Ciclyn,Solteiro(a),2023-03-23,114
73,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-07-14,98
7113,Gym Trend,Setubal,Yoga,Viúvo(a),2023-05-25,2
9233,Gym Trend,Setubal,Ciclyn,Viúvo(a),2024-01-02,92
8483,Gym Trend,Gondomar,Musculação,Viúvo(a),2023-12-30,46
3138,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-02-15,103
1931,Gym Trend,Matosinhos,Yoga,Casado(a),2024-02-16,66
44,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-04-06,30
6068,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2024-02-16,23
7972,Gym Trend,Gondomar,Yoga,Casado(a),2023-12-02,108
3138,Gym Trend,Setubal,Ciclyn,Divorciado(a),2024-01-26,104
5341,Gym Trend,Setubal,Yoga,Solteiro(a),2024-02-20,11
6337,Gym Trend,Matosinhos,Yoga,Solteiro(a),2023-02-19,1
7113,Gym Trend,Matosinhos,Yoga,Casado(a),2024-02-01,117
5547,Gym Trend,Setubal,Ciclyn,Casado(a),2023-04-26,25
5759,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2023-09-28,10
631,Gym Trend,Setubal,Ciclyn,Casado(a),2023-09-28,15
8641,Gym Trend,Setubal,Yoga,Divorciado(a),2024-06-14,74
7292,Gym Trend,Matosinhos,Musculação,Divorciado(a),2023-05-09,88
9607,Gym Trend,Espinho,Yoga,Solteiro(a),2023-05-10,42
631,Gym Trend,Matosinhos,Yoga,Casado(a),2023-10-28,69
5093,Gym Trend,Gondomar,Musculação,Casado(a),2024-05-05,59
7667,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-07-05,104
3229,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-11-21,22
9964,Gym Trend,Espinho,Ciclyn,Divorciado(a),2024-02-03,61
7278,Gym Trend,Gondomar,Musculação,Casado(a),2024-03-07,77
1931,Gym Trend,Setubal,Musculação,Viúvo(a),2023-06-20,42
4059,Gym Trend,Matosinhos,Musculação,Solteiro(a),2023-02-10,57
1993,Gym Trend,Espinho,Yoga,Divorciado(a),2024-01-02,41
7514,Gym Trend,Matosinhos,Ciclyn,Casado(a),2024-03-18,11
4836,Gym Trend,Matosinhos,Yoga,Casado(a),2024-06-12,93
4059,Gym Trend,Gondomar,Musculação,Viúvo(a),2023-01-21,12
9122,Gym Trend,Espinho,Yoga,Casado(a),2023-11-25,53
8780,Gym Trend,Setubal,Musculação,Divorciado(a),2024-03-01,2
1796,Gym Trend,Gondomar,Yoga,Divorciado(a),2023-02-02,115
6329,Gym Trend,Gondomar,Ciclyn,Casado(a),2024-04-04,75
9443,Gym Trend,Gondomar,Musculação,Casado(a),2023-09-18,26
9735,Gym Trend,Espinho,Yoga,Solteiro(a),2024-06-07,118
6582,Gym Trend,Setubal,Ciclyn,Divorciado(a),2023-07-13,81
8747,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2023-09-02,45
9122,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-12-16,50
1091,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-03-07,56
6787,Gym Trend,Matosinhos,Yoga,Viúvo(a),2023-05-05,50
2058,Gym Trend,Espinho,Ciclyn,Solteiro(a),2023-10-06,114
3174,Gym Trend,Espinho,Yoga,Viúvo(a),2024-06-19,21
1548,Gym Trend,Gondomar,Yoga,Solteiro(a),2024-03-23,2
7500,Gym Trend,Espinho,Ciclyn,Divorciado(a),2023-10-09,85
8906,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-06-18,120
2875,Gym Trend,Setubal,Musculação,Viúvo(a),2023-06-06,27
9774,Gym Trend,Gondomar,Musculação,Viúvo(a),2023-03-05,42
1548,Gym Trend,Setubal,Ciclyn,Casado(a),2023-01-16,66
7374,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-01-30,43
8641,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-01-25,91
6019,Gym Trend,Setubal,Ciclyn,Solteiro(a),2023-08-20,90
8591,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-07-09,96
3584,Gym Trend,Gondomar,Musculação,Casado(a),2024-04-27,98
2299,Gym Trend,Espinho,Yoga,Divorciado(a),2024-03-03,81
9526,Gym Trend,Espinho,Musculação,Casado(a),2024-02-11,92
9407,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2024-02-28,33
9949,Gym Trend,Setubal,Yoga,Solteiro(a),2023-02-03,83
5757,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-03-28,109
8756,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-04-17,46
7309,Gym Trend,Espinho,Yoga,Solteiro(a),2023-11-19,18
4201,Gym Trend,Setubal,Yoga,Divorciado(a),2024-06-11,108
2299,Gym Trend,Gondomar,Yoga,Casado(a),2023-10-01,83
8293,Gym Trend,Setubal,Musculação,Divorciado(a),2023-09-21,94
9030,Gym Trend,Setubal,Ciclyn,Viúvo(a),2024-01-03,38
9658,Gym Trend,Matosinhos,Ciclyn,Divorciado(a),2023-05-09,33
8986,Gym Trend,Matosinhos,Musculação,Solteiro(a),2024-06-16,41
1651,Gym Trend,Setubal,Yoga,Divorciado(a),2023-04-24,48
5759,Gym Trend,Espinho,Musculação,Divorciado(a),2023-01-27,1
5757,Gym Trend,Matosinhos,Musculação,Viúvo(a),2023-11-26,45
14,Gym Trend,Espinho,Musculação,Solteiro(a),2024-02-20,51
8756,Gym Trend,Gondomar,Yoga,Solteiro(a),2024-04-05,55
8082,Gym Trend,Espinho,Ciclyn,Solteiro(a),2024-05-03,20
7292,Gym Trend,Espinho,Musculação,Casado(a),2024-02-03,111
1993,Gym Trend,Setubal,Musculação,Divorciado(a),2023-03-14,66
4836,Gym Trend,Espinho,Ciclyn,Divorciado(a),2024-06-24,41
9712,Gym Trend,Setubal,Yoga,Viúvo(a),2023-04-18,49
8631,Gym Trend,Matosinhos,Musculação,Divorciado(a),2024-05-19,90
9712,Gym Trend,Matosinhos,Yoga,Solteiro(a),2023-03-13,75
7797,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-01-02,112
4699,Gym Trend,Espinho,Yoga,Viúvo(a),2023-02-15,14
1678,Gym Trend,Setubal,Yoga,Casado(a),2023-07-02,37
5014,Gym Trend,Setubal,Musculação,Viúvo(a),2023-08-22,11
3230,Gym Trend,Matosinhos,Musculação,Viúvo(a),2023-05-02,23
5757,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-02-13,110
2875,Gym Trend,Espinho,Musculação,Casado(a),2023-08-02,54
4,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-04-18,101
7685,Gym Trend,Setubal,Yoga,Solteiro(a),2023-07-01,88
7514,Gym Trend,Gondomar,Musculação,Solteiro(a),2023-08-18,54
2349,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-11-02,96
5759,Gym Trend,Setubal,Yoga,Divorciado(a),2023-04-22,48
9430,Gym Trend,Matosinhos,Yoga,Solteiro(a),2023-08-21,116
5823,Gym Trend,Gondomar,Yoga,Viúvo(a),2023-07-27,3
8897,Gym Trend,Gondomar,Musculação,Solteiro(a),2023-10-08,69
8293,Gym Trend,Setubal,Musculação,Divorciado(a),2024-06-06,27
1217,Gym Trend,Setubal,Ciclyn,Divorciado(a),2023-10-07,46
1954,Gym Trend,Setubal,Ciclyn,Divorciado(a),2023-11-22,86
8747,Gym Trend,Espinho,Ciclyn,Divorciado(a),2023-05-28,41
1386,Gym Trend,Gondomar,Ciclyn,Divorciado(a),2024-05-01,4
1600,Gym Trend,Matosinhos,Yoga,Casado(a),2023-10-07,113
9607,Gym Trend,Setubal,Musculação,Viúvo(a),2024-06-11,20
8481,Gym Trend,Gondomar,Musculação,Casado(a),2024-05-15,48
7321,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-01-05,39
2641,Gym Trend,Setubal,Yoga,Casado(a),2024-02-15,102
1523,Gym Trend,Matosinhos,Musculação,Casado(a),2023-05-26,27
9955,Gym Trend,Espinho,Yoga,Casado(a),2023-01-21,117
2092,Gym Trend,Matosinhos,Yoga,Viúvo(a),2023-01-09,79
1599,Gym Trend,Gondomar,Ciclyn,Casado(a),2023-11-23,109
73,Gym Trend,Setubal,Yoga,Solteiro(a),2024-05-01,95
8940,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-02-12,60
8641,Gym Trend,Espinho,Yoga,Casado(a),2023-01-25,115
8223,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2023-06-10,56
9955,Gym Trend,Setubal,Musculação,Viúvo(a),2024-06-15,66
2782,Gym Trend,Gondomar,Musculação,Divorciado(a),2023-10-10,25
6654,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-12-18,98
7734,Gym Trend,Matosinhos,Ciclyn,Solteiro(a),2023-03-24,22
2095,Gym Trend,Matosinhos,Yoga,Divorciado(a),2023-05-04,87
1678,Gym Trend,Espinho,Yoga,Solteiro(a),2024-06-11,8
2349,Gym Trend,Gondomar,Ciclyn,Viúvo(a),2023-05-19,41
360,Gym Trend,Matosinhos,Ciclyn,Divorciado(a),2023-07-25,18
5686,Gym Trend,Matosinhos,Yoga,Divorciado(a),2024-01-30,6
1037,Gym Trend,Matosinhos,Ciclyn,Casado(a),2024-01-15,73
9332,Gym Trend,Setubal,Yoga,Casado(a),2023-06-13,48
7797,Gym Trend,Setubal,Ciclyn,Divorciado(a),2024-04-09,38
9955,Gym Trend,Gondomar,Musculação,Solteiro(a),2023-11-22,90
5547,Gym Trend,Setubal,Yoga,Casado(a),2024-06-21,3
6019,Gym Trend,Matosinhos,Yoga,Solteiro(a),2023-07-19,53
9964,Gym Trend,Espinho,Yoga,Solteiro(a),2024-02-13,109
3451,Gym Trend,Gondomar,Ciclyn,Solteiro(a),2023-09-02,68
4699,Gym Trend,Gondomar,Yoga,Casado(a),2024-03-04,81
2349,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-04-01,83
1091,Gym Trend,Espinho,Yoga,Solteiro(a),2023-11-09,15
2299,Gym Trend,Setubal,Yoga,Solteiro(a),2023-02-16,117
9955,Gym Trend,Gondomar,Musculação,Solteiro(a),2023-12-05,86
991,Gym Trend,Espinho,Musculação,Divorciado(a),2024-02-25,65
7609,Gym Trend,Setubal,Ciclyn,Viúvo(a),2023-11-13,16
8641,Gym Trend,Setubal,Ciclyn,Casado(a),2023-04-12,83
5093,Gym Trend,Espinho,Musculação,Casado(a),2023-10-08,28
6337,Gym Trend,Setubal,Yoga,Viúvo(a),2023-09-12,52
7259,Gym Trend,Setubal,Yoga,Casado(a),2024-05-01,29
8082,Gym Trend,Espinho,Yoga,Viúvo(a),2023-10-27,74
8940,Gym Trend,Matosinhos,Ciclyn,Viúvo(a),2023-10-03,40
2641,Gym Trend,Gondomar,Yoga,Solteiro(a),2023-05-23,110
